row_id,image_id,width,height,bbox,class_id
train_00000503_0004,00000503.jpg,1920,1080,"[732.5,132.0,341.0,203.0]",1
train_00000503_0005,00000503.jpg,1920,1080,"[1036.9,255.6,351.1,208.4]",4
train_00000503_0006,00000503.jpg,1920,1080,"[664.9,101.4,349.1,186.5]",1
train_00000504_0000,00000504.jpg,1920,1080,"[609.0,433.0,318.0,566.0]",0
train_00000504_0001,00000504.jpg,1920,1080,"[1002.0,280.0,449.0,508.0]",3
train_00000504_0002,00000504.jpg,1920,1080,"[410.0,408.3,249.0,447.0]",4
train_00000504_0003,00000504.jpg,1920,1080,"[1193.0,36.3,161.0,243.0]",4
train_00000504_0004,00000504.jpg,1920,1080,"[363.0,843.3,469.0,231.0]",4
train_00000505_0000,00000505.jpg,1920,1080,"[1313.0,584.0,418.0,496.0]",1
train_00000505_0001,00000505.jpg,1920,1080,"[656.0,500.0,407.0,435.0]",3
train_00000505_0002,00000505.jpg,1920,1080,"[1089.0,617.0,322.0,462.0]",1
train_00000506_0000,00000506.jpg,1920,1080,"[1032.5,367.0,342.0,433.0]",0
train_00000506_0001,00000506.jpg,1920,1080,"[605.7,392.6,354.3,358.9]",3
train_00000506_0002,00000506.jpg,1920,1080,"[833.5,169.0,366.0,268.0]",0
train_00000506_0003,00000506.jpg,1920,1080,"[1281.5,427.0,226.0,439.0]",4
train_00000506_0004,00000506.jpg,1920,1080,"[728.0,134.0,345.0,201.0]",1
train_00000506_0005,00000506.jpg,1920,1080,"[1017.1,262.9,388.6,191.4]",4
train_00000506_0006,00000506.jpg,1920,1080,"[675.7,94.3,327.1,194.3]",1
train_00000507_0000,00000507.jpg,1920,1080,"[610.0,434.0,317.0,565.0]",0
train_00000507_0001,00000507.jpg,1920,1080,"[1006.0,286.0,447.0,495.0]",3
train_00000507_0002,00000507.jpg,1920,1080,"[411.0,410.0,248.0,447.0]",4
train_00000507_0003,00000507.jpg,1920,1080,"[1182.0,36.0,170.0,246.0]",4
train_00000507_0004,00000507.jpg,1920,1080,"[361.0,845.0,470.0,231.0]",4
train_00000508_0000,00000508.jpg,1920,1080,"[1311.0,584.0,421.0,496.0]",1
train_00000508_0001,00000508.jpg,1920,1080,"[709.0,315.0,256.0,480.0]",3
train_00000508_0002,00000508.jpg,1920,1080,"[1089.0,617.0,322.0,462.0]",1
train_00000509_0000,00000509.jpg,1920,1080,"[1032.5,367.0,343.0,432.0]",0
train_00000509_0001,00000509.jpg,1920,1080,"[607.5,391.5,344.0,356.0]",3
train_00000509_0002,00000509.jpg,1920,1080,"[1281.5,427.0,228.0,434.0]",4
train_00000509_0003,00000509.jpg,1920,1080,"[833.0,168.5,367.0,266.0]",0
train_00000509_0004,00000509.jpg,1920,1080,"[729.5,134.0,345.0,202.0]",1
train_00000509_0005,00000509.jpg,1920,1080,"[1012.9,258.2,395.1,219.8]",4
train_00000509_0006,00000509.jpg,1920,1080,"[671.9,102.7,328.1,191.2]",1
train_00000510_0000,00000510.jpg,1920,1080,"[1313.0,584.0,419.0,496.0]",1
train_00000510_0001,00000510.jpg,1920,1080,"[1087.0,618.0,324.0,461.0]",1
train_00000510_0002,00000510.jpg,1920,1080,"[646.0,209.0,270.0,351.0]",3
train_00000511_0000,00000511.jpg,1920,1080,"[1033.0,366.5,342.0,433.0]",0
train_00000511_0001,00000511.jpg,1920,1080,"[599.7,388.3,354.3,361.2]",3
train_00000511_0002,00000511.jpg,1920,1080,"[1282.0,426.0,230.0,438.0]",4
train_00000511_0003,00000511.jpg,1920,1080,"[833.0,168.5,367.0,267.0]",0
train_00000511_0004,00000511.jpg,1920,1080,"[729.0,132.0,344.0,204.0]",1
train_00000511_0005,00000511.jpg,1920,1080,"[667.5,93.8,342.5,206.2]",1
train_00000511_0006,00000511.jpg,1920,1080,"[1011.1,254.3,372.9,199.7]",4
train_00000512_0000,00000512.jpg,1920,1080,"[609.0,434.0,318.0,565.0]",0
train_00000512_0001,00000512.jpg,1920,1080,"[1002.0,297.0,451.0,485.0]",3
train_00000512_0002,00000512.jpg,1920,1080,"[411.0,411.0,249.0,446.0]",4
train_00000512_0003,00000512.jpg,1920,1080,"[1179.0,42.0,172.0,241.0]",4
train_00000512_0004,00000512.jpg,1920,1080,"[364.0,846.0,467.0,230.0]",4
train_00000513_0000,00000513.jpg,1920,1080,"[1033.0,366.5,342.0,433.0]",0
train_00000513_0001,00000513.jpg,1920,1080,"[610.8,398.1,361.7,351.9]",3
train_00000513_0002,00000513.jpg,1920,1080,"[1281.5,426.0,234.0,438.0]",4
train_00000513_0003,00000513.jpg,1920,1080,"[832.5,168.5,367.0,269.0]",0
train_00000513_0004,00000513.jpg,1920,1080,"[729.0,133.0,344.0,202.0]",1
train_00000513_0005,00000513.jpg,1920,1080,"[664.3,94.3,340.0,184.3]",1
train_00000513_0006,00000513.jpg,1920,1080,"[1012.9,267.1,400.0,174.3]",4
train_00000514_0000,00000514.jpg,1920,1080,"[610.0,434.0,317.0,566.0]",0
train_00000514_0001,00000514.jpg,1920,1080,"[995.0,304.0,457.0,451.0]",3
train_00000514_0002,00000514.jpg,1920,1080,"[410.0,410.0,250.0,447.0]",4
train_00000514_0003,00000514.jpg,1920,1080,"[1182.0,41.0,169.0,243.0]",4
train_00000514_0004,00000514.jpg,1920,1080,"[367.0,845.0,465.0,232.0]",4
train_00000515_0000,00000515.jpg,1920,1080,"[1038.2,366.5,343.0,433.0]",0
train_00000515_0001,00000515.jpg,1920,1080,"[660.0,395.0,343.0,405.0]",3
train_00000515_0002,00000515.jpg,1920,1080,"[832.5,168.5,366.0,267.0]",0
train_00000515_0003,00000515.jpg,1920,1080,"[1282.0,427.0,234.0,438.0]",4
train_00000515_0004,00000515.jpg,1920,1080,"[730.0,133.0,343.0,203.0]",1
train_00000515_0005,00000515.jpg,1920,1080,"[675.7,101.4,334.3,185.7]",1
train_00000515_0006,00000515.jpg,1920,1080,"[1014.3,265.7,387.1,202.9]",4
train_00000516_0000,00000516.jpg,1920,1080,"[611.0,435.0,316.0,567.0]",0
train_00000516_0001,00000516.jpg,1920,1080,"[900.7,387.7,554.0,400.3]",3
train_00000516_0002,00000516.jpg,1920,1080,"[410.0,410.0,250.0,447.0]",4
train_00000516_0003,00000516.jpg,1920,1080,"[1181.0,41.0,168.0,242.0]",4
train_00000516_0004,00000516.jpg,1920,1080,"[368.0,846.0,460.0,231.0]",4
train_00000517_0000,00000517.jpg,1920,1080,"[605.0,272.0,416.0,460.0]",3
train_00000517_0001,00000517.jpg,1920,1080,"[1311.0,584.0,420.0,495.0]",1
train_00000517_0002,00000517.jpg,1920,1080,"[1089.0,618.0,322.0,461.0]",1
train_00000518_0000,00000518.jpg,1920,1080,"[610.0,433.0,316.0,569.0]",0
train_00000518_0001,00000518.jpg,1920,1080,"[890.0,522.7,547.3,308.3]",3
train_00000518_0002,00000518.jpg,1920,1080,"[410.0,410.0,249.0,446.0]",4
train_00000518_0003,00000518.jpg,1920,1080,"[1180.0,42.0,169.0,241.0]",4
train_00000518_0004,00000518.jpg,1920,1080,"[365.0,844.0,464.0,233.0]",4
train_00000519_0000,00000519.jpg,1920,1080,"[1032.0,366.0,344.0,434.0]",0
train_00000519_0001,00000519.jpg,1920,1080,"[1281.0,426.5,231.0,438.0]",4
train_00000519_0002,00000519.jpg,1920,1080,"[729.5,135.0,341.0,194.0]",1
train_00000519_0003,00000519.jpg,1920,1080,"[594.4,269.0,439.6,356.0]",3
train_00000519_0004,00000519.jpg,1920,1080,"[1031.4,262.9,347.1,188.6]",4
train_00000519_0005,00000519.jpg,1920,1080,"[868.6,157.1,340.0,151.4]",0
train_00000519_0006,00000519.jpg,1920,1080,"[670.0,98.6,328.6,174.3]",1
train_00000520_0000,00000520.jpg,1920,1080,"[902.0,546.0,532.7,371.0]",3
train_00000520_0001,00000520.jpg,1920,1080,"[609.0,433.0,313.0,570.0]",0
train_00000520_0002,00000520.jpg,1920,1080,"[412.7,409.3,249.0,445.0]",4
train_00000520_0003,00000520.jpg,1920,1080,"[1179.0,41.0,169.0,241.0]",4
train_00000520_0004,00000520.jpg,1920,1080,"[368.0,841.3,462.0,233.0]",4
train_00000521_0000,00000521.jpg,1920,1080,"[606.0,272.0,421.0,460.0]",3
train_00000521_0001,00000521.jpg,1920,1080,"[1312.0,584.0,420.0,496.0]",1
train_00000521_0002,00000521.jpg,1920,1080,"[1087.0,618.0,323.0,461.0]",1
train_00000522_0000,00000522.jpg,1920,1080,"[910.0,542.7,539.3,374.3]",3
train_00000522_0001,00000522.jpg,1920,1080,"[610.0,433.0,315.0,570.0]",0
train_00000522_0002,00000522.jpg,1920,1080,"[410.0,410.0,248.0,446.0]",4
train_00000522_0003,00000522.jpg,1920,1080,"[1187.0,28.0,163.0,253.0]",4
train_00000522_0004,00000522.jpg,1920,1080,"[369.0,845.0,461.0,231.0]",4
train_00000523_0000,00000523.jpg,1920,1080,"[574.0,337.0,429.0,484.0]",3
train_00000523_0001,00000523.jpg,1920,1080,"[1312.0,584.0,420.0,496.0]",1
train_00000523_0002,00000523.jpg,1920,1080,"[1088.0,618.0,324.0,461.0]",1
train_00000524_0000,00000524.jpg,1920,1080,"[610.0,432.0,313.0,571.0]",0
train_00000524_0001,00000524.jpg,1920,1080,"[919.0,544.7,528.0,372.3]",3
train_00000524_0002,00000524.jpg,1920,1080,"[411.0,411.0,249.0,446.0]",4
train_00000524_0003,00000524.jpg,1920,1080,"[1180.0,39.0,171.0,244.0]",4
train_00000524_0004,00000524.jpg,1920,1080,"[371.0,845.0,458.0,231.0]",4
train_00000525_0000,00000525.jpg,1920,1080,"[913.0,549.7,534.7,367.3]",3
train_00000525_0001,00000525.jpg,1920,1080,"[611.0,432.0,338.0,570.0]",0
train_00000525_0002,00000525.jpg,1920,1080,"[410.0,408.0,249.0,449.0]",4
train_00000525_0003,00000525.jpg,1920,1080,"[1181.0,42.0,169.0,241.0]",4
train_00000525_0004,00000525.jpg,1920,1080,"[371.0,846.0,457.0,230.0]",4
train_00000526_0000,00000526.jpg,1920,1080,"[610.0,432.0,288.0,571.0]",0
train_00000526_0001,00000526.jpg,1920,1080,"[875.0,530.7,562.7,422.3]",3
train_00000526_0002,00000526.jpg,1920,1080,"[411.0,409.0,249.0,446.0]",4
train_00000526_0003,00000526.jpg,1920,1080,"[1181.0,42.0,167.0,241.0]",4
train_00000526_0004,00000526.jpg,1920,1080,"[371.0,845.0,458.0,231.0]",4
train_00000527_0000,00000527.jpg,1920,1080,"[1032.5,366.5,344.0,433.0]",0
train_00000527_0001,00000527.jpg,1920,1080,"[1281.0,427.0,240.0,440.0]",4
train_00000527_0002,00000527.jpg,1920,1080,"[600.0,240.5,420.0,362.0]",3
train_00000527_0003,00000527.jpg,1920,1080,"[723.5,132.5,348.0,175.0]",1
train_00000527_0004,00000527.jpg,1920,1080,"[890.0,164.8,322.0,163.2]",0
train_00000527_0005,00000527.jpg,1920,1080,"[657.8,92.4,350.2,197.6]",1
train_00000527_0006,00000527.jpg,1920,1080,"[1022.2,258.2,359.8,201.8]",4
train_00000528_0000,00000528.jpg,1920,1080,"[611.0,432.0,314.0,569.0]",0
train_00000528_0001,00000528.jpg,1920,1080,"[944.0,547.7,499.3,419.3]",3
train_00000528_0002,00000528.jpg,1920,1080,"[410.0,410.0,250.0,447.0]",4
train_00000528_0003,00000528.jpg,1920,1080,"[1181.0,41.0,166.0,242.0]",4
train_00000528_0004,00000528.jpg,1920,1080,"[369.0,845.0,460.0,231.0]",4
train_00000529_0000,00000529.jpg,1920,1080,"[1033.0,367.0,344.0,432.0]",0
train_00000529_0001,00000529.jpg,1920,1080,"[1281.5,427.0,232.0,441.0]",4
train_00000529_0002,00000529.jpg,1920,1080,"[599.0,244.0,428.0,356.0]",3
train_00000529_0003,00000529.jpg,1920,1080,"[728.0,132.0,343.0,180.0]",1
train_00000529_0004,00000529.jpg,1920,1080,"[1030.0,257.1,360.0,184.3]",4
train_00000529_0005,00000529.jpg,1920,1080,"[672.9,97.1,337.1,177.1]",1
train_00000529_0006,00000529.jpg,1920,1080,"[895.7,161.4,314.3,157.1]",0
train_00000530_0000,00000530.jpg,1920,1080,"[946.0,553.3,491.7,415.7]",3
train_00000530_0001,00000530.jpg,1920,1080,"[610.0,432.0,315.0,570.0]",0
train_00000530_0002,00000530.jpg,1920,1080,"[410.0,410.0,250.0,446.0]",4
train_00000530_0003,00000530.jpg,1920,1080,"[1181.0,42.0,167.0,241.0]",4
train_00000530_0004,00000530.jpg,1920,1080,"[368.0,844.0,461.0,232.0]",4
train_00000531_0000,00000531.jpg,1920,1080,"[1033.5,367.5,342.0,432.0]",0
train_00000531_0001,00000531.jpg,1920,1080,"[1280.5,428.0,234.0,439.0]",4
train_00000531_0002,00000531.jpg,1920,1080,"[598.3,234.5,432.0,365.0]",3
train_00000531_0003,00000531.jpg,1920,1080,"[724.5,133.0,346.0,172.0]",1
train_00000531_0004,00000531.jpg,1920,1080,"[662.2,98.9,339.8,175.1]",1
train_00000531_0005,00000531.jpg,1920,1080,"[1027.3,255.3,362.7,198.7]",4
train_00000531_0006,00000531.jpg,1920,1080,"[912.2,168.7,297.8,133.3]",0
train_00000532_0000,00000532.jpg,1920,1080,"[936.0,558.0,508.7,412.0]",3
train_00000532_0001,00000532.jpg,1920,1080,"[607.0,446.0,318.0,549.0]",0
train_00000532_0002,00000532.jpg,1920,1080,"[411.0,416.0,251.0,436.0]",4
train_00000532_0003,00000532.jpg,1920,1080,"[1180.0,42.0,170.0,241.0]",4
train_00000532_0004,00000532.jpg,1920,1080,"[372.0,845.0,458.0,231.0]",4
train_00000533_0000,00000533.jpg,1920,1080,"[950.0,551.0,487.7,418.0]",3
train_00000533_0001,00000533.jpg,1920,1080,"[597.0,445.0,326.0,541.0]",0
train_00000533_0002,00000533.jpg,1920,1080,"[405.0,420.0,255.0,442.0]",4
train_00000533_0003,00000533.jpg,1920,1080,"[1181.0,41.0,166.0,241.0]",4
train_00000533_0004,00000533.jpg,1920,1080,"[366.0,854.0,461.0,222.0]",4
train_00000534_0000,00000534.jpg,1920,1080,"[1031.5,367.0,338.0,430.0]",0
train_00000534_0001,00000534.jpg,1920,1080,"[1282.5,426.0,224.0,432.0]",4
train_00000534_0002,00000534.jpg,1920,1080,"[730.0,127.5,337.0,176.0]",1
train_00000534_0003,00000534.jpg,1920,1080,"[897.1,164.3,317.1,148.6]",0
train_00000534_0004,00000534.jpg,1920,1080,"[1034.3,260.6,361.6,186.6]",4
train_00000534_0005,00000534.jpg,1920,1080,"[664.9,94.3,342.3,191.4]",1
train_00000534_0006,00000534.jpg,1920,1080,"[595.5,246.5,436.0,352.0]",3
train_00000535_0000,00000535.jpg,1920,1080,"[607.0,450.0,319.0,546.0]",0
train_00000535_0001,00000535.jpg,1920,1080,"[407.0,421.0,252.0,440.0]",4
train_00000535_0002,00000535.jpg,1920,1080,"[1180.0,42.0,168.0,241.0]",4
train_00000535_0003,00000535.jpg,1920,1080,"[372.0,855.0,454.0,221.0]",4
train_00000535_0004,00000535.jpg,1920,1080,"[940.0,557.3,509.7,415.7]",3
train_00000536_0000,00000536.jpg,1920,1080,"[1032.5,366.0,338.0,432.0]",0
train_00000536_0001,00000536.jpg,1920,1080,"[1282.0,425.5,227.0,437.0]",4
train_00000536_0002,00000536.jpg,1920,1080,"[623.0,228.0,415.0,391.0]",3
train_00000536_0003,00000536.jpg,1920,1080,"[1038.3,258.3,345.7,191.0]",4
train_00000536_0004,00000536.jpg,1920,1080,"[938.3,153.3,266.7,138.3]",0
train_00000536_0005,00000536.jpg,1920,1080,"[678.3,90.0,318.3,188.3]",1
train_00000536_0006,00000536.jpg,1920,1080,"[719.3,133.3,355.0,186.0]",1
train_00000537_0000,00000537.jpg,1920,1080,"[1032.0,366.5,339.0,432.0]",0
train_00000537_0001,00000537.jpg,1920,1080,"[1282.0,425.5,229.0,439.0]",4
train_00000537_0002,00000537.jpg,1920,1080,"[600.0,252.7,404.4,396.8]",3
train_00000537_0003,00000537.jpg,1920,1080,"[726.5,133.0,344.0,201.0]",1
train_00000537_0004,00000537.jpg,1920,1080,"[1032.1,257.7,347.9,202.3]",4
train_00000537_0005,00000537.jpg,1920,1080,"[664.1,95.9,337.9,192.1]",1
train_00000537_0006,00000537.jpg,1920,1080,"[853.0,156.6,351.0,175.4]",0
train_00000538_0000,00000538.jpg,1920,1080,"[610.0,449.0,317.0,548.0]",0
train_00000538_0001,00000538.jpg,1920,1080,"[979.0,424.0,424.0,501.0]",3
train_00000538_0002,00000538.jpg,1920,1080,"[407.0,420.0,253.0,442.0]",4
train_00000538_0003,00000538.jpg,1920,1080,"[1179.0,41.0,170.0,241.0]",4
train_00000538_0004,00000538.jpg,1920,1080,"[372.0,855.0,455.0,222.0]",4
train_00000539_0000,00000539.jpg,1920,1080,"[1031.0,366.5,340.0,432.0]",0
train_00000539_0001,00000539.jpg,1920,1080,"[1281.5,425.0,228.0,440.0]",4
train_00000539_0002,00000539.jpg,1920,1080,"[725.5,136.0,348.0,198.0]",1
train_00000539_0003,00000539.jpg,1920,1080,"[666.1,97.6,337.9,188.4]",1
train_00000539_0004,00000539.jpg,1920,1080,"[1033.7,269.0,344.3,191.0]",4
train_00000539_0005,00000539.jpg,1920,1080,"[899.7,157.4,313.7,270.8]",0
train_00000539_0006,00000539.jpg,1920,1080,"[605.0,252.2,389.8,440.3]",3
train_00000540_0000,00000540.jpg,1920,1080,"[1039.0,363.5,332.0,437.0]",0
train_00000540_0001,00000540.jpg,1920,1080,"[1280.0,425.0,231.0,440.0]",4
train_00000540_0002,00000540.jpg,1920,1080,"[834.0,165.0,367.0,265.0]",0
train_00000540_0003,00000540.jpg,1920,1080,"[726.0,136.0,347.0,201.0]",1
train_00000540_0004,00000540.jpg,1920,1080,"[607.3,367.5,440.0,289.4]",3
train_00000540_0005,00000540.jpg,1920,1080,"[1015.7,259.2,356.3,198.8]",4
train_00000540_0006,00000540.jpg,1920,1080,"[663.2,98.0,340.8,190.0]",1
train_00000541_0000,00000541.jpg,1920,1080,"[1032.5,364.0,338.0,435.0]",0
train_00000541_0001,00000541.jpg,1920,1080,"[832.0,166.5,366.0,270.0]",0
train_00000541_0002,00000541.jpg,1920,1080,"[605.8,394.1,421.7,310.4]",3
train_00000541_0003,00000541.jpg,1920,1080,"[1279.5,425.5,232.0,440.0]",4
train_00000541_0004,00000541.jpg,1920,1080,"[726.0,134.0,348.0,201.0]",1
train_00000541_0005,00000541.jpg,1920,1080,"[670.0,98.6,341.4,185.7]",1
train_00000541_0006,00000541.jpg,1920,1080,"[1031.4,261.4,325.7,195.7]",4
train_00000542_0000,00000542.jpg,1920,1080,"[1038.5,364.0,333.0,436.0]",0
train_00000542_0001,00000542.jpg,1920,1080,"[621.1,385.1,420.9,322.4]",3
train_00000542_0002,00000542.jpg,1920,1080,"[832.5,167.0,365.0,273.0]",0
train_00000542_0003,00000542.jpg,1920,1080,"[1279.0,425.5,234.0,440.0]",4
train_00000542_0004,00000542.jpg,1920,1080,"[727.0,137.5,347.0,198.0]",1
train_00000542_0005,00000542.jpg,1920,1080,"[1032.9,262.9,360.0,195.7]",4
train_00000542_0006,00000542.jpg,1920,1080,"[662.9,92.9,344.3,188.6]",1
train_00000543_0000,00000543.jpg,1920,1080,"[942.0,358.0,510.0,430.0]",3
train_00000543_0001,00000543.jpg,1920,1080,"[610.0,449.0,317.0,549.0]",0
train_00000543_0002,00000543.jpg,1920,1080,"[408.0,419.0,250.0,444.0]",4
train_00000543_0003,00000543.jpg,1920,1080,"[1176.7,39.3,174.0,241.0]",4
train_00000543_0004,00000543.jpg,1920,1080,"[372.0,854.0,459.0,223.0]",4
train_00000544_0000,00000544.jpg,1920,1080,"[1033.0,364.0,338.0,436.0]",0
train_00000544_0001,00000544.jpg,1920,1080,"[620.7,399.1,382.4,338.4]",3
train_00000544_0002,00000544.jpg,1920,1080,"[831.0,167.0,368.0,268.0]",0
train_00000544_0003,00000544.jpg,1920,1080,"[1279.5,424.5,233.0,440.0]",4
train_00000544_0004,00000544.jpg,1920,1080,"[726.5,134.5,347.0,200.0]",1
train_00000544_0005,00000544.jpg,1920,1080,"[665.7,94.3,341.4,192.9]",1
train_00000544_0006,00000544.jpg,1920,1080,"[1030.0,260.0,351.4,190.0]",4
train_00000545_0000,00000545.jpg,1920,1080,"[1028.5,357.0,358.0,401.0]",0
train_00000545_0001,00000545.jpg,1920,1080,"[615.5,387.5,381.0,348.0]",3
train_00000545_0002,00000545.jpg,1920,1080,"[834.0,166.5,363.0,267.0]",0
train_00000545_0003,00000545.jpg,1920,1080,"[1297.0,421.5,213.0,431.0]",4
train_00000545_0004,00000545.jpg,1920,1080,"[725.5,134.5,347.0,202.0]",1
train_00000545_0005,00000545.jpg,1920,1080,"[1035.4,257.9,344.1,175.9]",4
train_00000545_0006,00000545.jpg,1920,1080,"[665.7,97.1,338.6,178.6]",1
train_00000546_0000,00000546.jpg,1920,1080,"[580.0,463.0,343.0,532.0]",0
train_00000546_0001,00000546.jpg,1920,1080,"[962.7,325.0,491.0,465.0]",3
train_00000546_0002,00000546.jpg,1920,1080,"[398.0,421.0,254.0,442.0]",4
train_00000546_0003,00000546.jpg,1920,1080,"[1172.0,41.0,177.0,244.0]",4
train_00000546_0004,00000546.jpg,1920,1080,"[363.7,856.0,461.0,221.0]",4
train_00000547_0000,00000547.jpg,1920,1080,"[1030.5,356.0,340.0,431.0]",0
train_00000547_0001,00000547.jpg,1920,1080,"[607.6,389.6,394.4,345.4]",3
train_00000547_0002,00000547.jpg,1920,1080,"[833.5,167.0,365.0,269.0]",0
train_00000547_0003,00000547.jpg,1920,1080,"[1290.0,423.0,222.0,440.0]",4
train_00000547_0004,00000547.jpg,1920,1080,"[725.5,135.5,348.0,200.0]",1
train_00000547_0005,00000547.jpg,1920,1080,"[664.3,94.3,347.1,182.9]",1
train_00000547_0006,00000547.jpg,1920,1080,"[1031.4,262.9,362.9,194.3]",4
train_00000548_0000,00000548.jpg,1920,1080,"[1031.0,360.5,338.0,432.0]",0
train_00000548_0001,00000548.jpg,1920,1080,"[832.5,166.5,366.0,268.0]",0
train_00000548_0002,00000548.jpg,1920,1080,"[1284.6,424.5,227.0,436.0]",4
train_00000548_0003,00000548.jpg,1920,1080,"[727.0,135.0,346.0,200.0]",1
train_00000548_0004,00000548.jpg,1920,1080,"[1030.1,263.1,341.9,188.9]",4
train_00000548_0005,00000548.jpg,1920,1080,"[659.8,94.5,352.2,189.5]",1
train_00000548_0006,00000548.jpg,1920,1080,"[613.0,388.1,398.0,347.4]",3
train_00000549_0000,00000549.jpg,1920,1080,"[1328.0,568.0,396.0,511.0]",1
train_00000549_0001,00000549.jpg,1920,1080,"[677.0,408.0,373.0,508.0]",3
train_00000549_0002,00000549.jpg,1920,1080,"[1094.0,639.0,293.0,440.0]",1
train_00000549_0003,00000549.jpg,1920,1080,"[646.0,170.0,433.0,326.0]",3
train_00000550_0000,00000550.jpg,1920,1080,"[952.0,331.0,499.0,445.0]",3
train_00000550_0001,00000550.jpg,1920,1080,"[601.0,459.0,324.0,543.0]",0
train_00000550_0002,00000550.jpg,1920,1080,"[408.0,419.0,256.0,447.0]",4
train_00000550_0003,00000550.jpg,1920,1080,"[1171.0,41.0,177.0,244.0]",4
train_00000550_0004,00000550.jpg,1920,1080,"[363.0,852.0,462.0,224.0]",4
train_00000551_0000,00000551.jpg,1920,1080,"[610.9,512.0,450.0,429.0]",3
train_00000551_0001,00000551.jpg,1920,1080,"[1092.0,626.0,293.0,453.0]",4
train_00000551_0002,00000551.jpg,1920,1080,"[1313.0,567.0,412.0,512.0]",1
train_00000551_0003,00000551.jpg,1920,1080,"[687.0,163.0,249.0,441.0]",3
train_00000552_0000,00000552.jpg,1920,1080,"[960.0,327.0,488.0,466.0]",3
train_00000552_0001,00000552.jpg,1920,1080,"[603.0,458.0,323.0,545.0]",0
train_00000552_0002,00000552.jpg,1920,1080,"[407.0,420.0,256.0,446.0]",4
train_00000552_0003,00000552.jpg,1920,1080,"[364.0,854.0,460.0,223.0]",4
train_00000552_0004,00000552.jpg,1920,1080,"[1173.0,41.0,176.0,244.0]",4
train_00000553_0000,00000553.jpg,1920,1080,"[611.0,516.0,444.0,413.0]",3
train_00000553_0001,00000553.jpg,1920,1080,"[1092.0,625.0,293.0,454.0]",4
train_00000553_0002,00000553.jpg,1920,1080,"[1313.0,568.0,413.0,511.0]",1
train_00000553_0003,00000553.jpg,1920,1080,"[683.0,158.0,256.0,412.0]",3
train_00000554_0000,00000554.jpg,1920,1080,"[1031.5,361.0,338.0,434.0]",0
train_00000554_0001,00000554.jpg,1920,1080,"[608.9,388.3,399.6,347.7]",3
train_00000554_0002,00000554.jpg,1920,1080,"[832.5,166.5,366.0,269.0]",0
train_00000554_0003,00000554.jpg,1920,1080,"[1284.5,424.0,228.0,445.0]",4
train_00000554_0004,00000554.jpg,1920,1080,"[727.0,132.0,347.0,203.0]",1
train_00000554_0005,00000554.jpg,1920,1080,"[1030.0,258.6,364.3,208.6]",4
train_00000554_0006,00000554.jpg,1920,1080,"[668.6,92.9,342.9,188.6]",1
train_00000555_0000,00000555.jpg,1920,1080,"[959.0,329.0,493.0,451.0]",3
train_00000555_0001,00000555.jpg,1920,1080,"[604.0,455.0,322.0,549.0]",0
train_00000555_0002,00000555.jpg,1920,1080,"[404.0,419.0,262.0,447.0]",4
train_00000555_0003,00000555.jpg,1920,1080,"[1171.0,41.0,177.0,243.0]",4
train_00000555_0004,00000555.jpg,1920,1080,"[364.0,847.0,462.0,230.0]",4
train_00000556_0000,00000556.jpg,1920,1080,"[610.0,519.0,461.0,415.0]",3
train_00000556_0001,00000556.jpg,1920,1080,"[1092.0,624.0,294.0,455.0]",4
train_00000556_0002,00000556.jpg,1920,1080,"[1312.0,569.0,413.0,510.0]",1
train_00000556_0003,00000556.jpg,1920,1080,"[677.0,160.0,241.0,414.0]",3
train_00000557_0000,00000557.jpg,1920,1080,"[614.0,508.0,434.0,398.0]",3
train_00000557_0001,00000557.jpg,1920,1080,"[1092.0,626.9,294.0,452.0]",4
train_00000557_0002,00000557.jpg,1920,1080,"[1313.0,568.0,411.0,511.0]",1
train_00000557_0003,00000557.jpg,1920,1080,"[685.0,148.0,242.0,398.0]",3
train_00000558_0000,00000558.jpg,1920,1080,"[956.0,331.0,496.0,451.0]",3
train_00000558_0001,00000558.jpg,1920,1080,"[604.0,448.0,322.0,555.0]",0
train_00000558_0002,00000558.jpg,1920,1080,"[406.0,419.0,249.0,448.0]",4
train_00000558_0003,00000558.jpg,1920,1080,"[1172.0,41.0,178.0,245.0]",4
train_00000558_0004,00000558.jpg,1920,1080,"[365.0,845.0,460.0,232.0]",4
train_00000559_0000,00000559.jpg,1920,1080,"[604.0,446.0,323.0,558.0]",0
train_00000559_0001,00000559.jpg,1920,1080,"[897.0,343.0,550.0,375.0]",3
train_00000559_0002,00000559.jpg,1920,1080,"[406.0,418.0,248.0,450.0]",4
train_00000559_0003,00000559.jpg,1920,1080,"[1172.0,41.0,177.0,243.0]",4
train_00000559_0004,00000559.jpg,1920,1080,"[373.0,857.7,473.0,222.3]",4
train_00000560_0000,00000560.jpg,1920,1080,"[605.0,532.0,455.0,408.0]",3
train_00000560_0001,00000560.jpg,1920,1080,"[1091.0,598.0,293.0,481.0]",4
train_00000560_0002,00000560.jpg,1920,1080,"[708.0,153.0,203.0,461.0]",3
train_00000560_0003,00000560.jpg,1920,1080,"[1297.0,583.0,434.0,496.0]",1
train_00000561_0000,00000561.jpg,1920,1080,"[606.0,446.0,320.0,558.0]",0
train_00000561_0001,00000561.jpg,1920,1080,"[854.0,490.3,584.7,287.7]",3
train_00000561_0002,00000561.jpg,1920,1080,"[405.0,417.0,253.0,449.0]",4
